dptno,dp_d_purchased_counts,dp_d_purchased_sum,dp_d_purchased_day_ucounts,dp_first_d_purchased_counts,dp_second_d_purchased_counts,dp_fourth_d_purchased_counts,dp_fifth_d_purchased_counts,dp_trend_d_purchased_counts_df,dp_first_d_purchased_sum,dp_second_d_purchased_sum,dp_fourth_d_purchased_sum,dp_fifth_d_purchased_sum,dp_trend_d_purchased_sum_df,dp_first_d_purchased_day_ucounts,dp_second_d_purchased_day_ucounts,dp_fourth_d_purchased_day_ucounts,dp_fifth_d_purchased_day_ucounts,dp_trend_d_purchased_day_ucounts_df,dp_d_has_p_ucounts,dp_first_d_has_p_ucounts,dp_second_d_has_p_ucounts,dp_fourth_d_has_p_ucounts,dp_fifth_d_has_p_ucounts,dp_trend_d_has_p_ucounts_df,dp_d_has_u_ucounts,dp_first_d_has_u_ucounts,dp_second_d_has_u_ucounts,dp_fourth_d_has_u_ucounts,dp_fifth_d_has_u_ucounts,dp_trend_d_has_u_ucounts_df,dpt_monthly_d_purchased_counts_mean,dpt_monthly_d_purchased_counts_std,dpt_monthly_d_purchased_counts_max,dpt_monthly_d_purchased_counts_median,dpt_monthly_d_purchased_sum_mean,dpt_monthly_d_purchased_sum_std,dpt_monthly_d_purchased_sum_max,dpt_monthly_d_purchased_sum_median,dpt_monthly_d_purchased_day_ucounts_mean,dpt_monthly_d_purchased_day_ucounts_std,dpt_monthly_d_purchased_day_ucounts_max,dpt_monthly_d_purchased_day_ucounts_median,dp_monthly_d_has_p_ucounts_mean,dp_monthly_d_has_p_ucounts_std,dp_monthly_d_has_p_ucounts_max,dp_monthly_d_has_p_ucounts_median,dp_monthly_d_has_u_ucounts_mean,dp_monthly_d_has_u_ucounts_std,dp_monthly_d_has_u_ucounts_max,dp_monthly_d_has_u_ucounts_median,dp_dpt_user_agg_counts_mean,dp_dpt_user_agg_counts_std,dp_dpt_user_agg_counts_max,dp_dpt_user_agg_counts_median,dp_dpt_user_agg_sum_mean,dp_dpt_user_agg_sum_std,dp_dpt_user_agg_sum_max,dp_dpt_user_agg_sum_median,dp_dpt_user_agg_day_ucounts_mean,dp_dpt_user_agg_day_ucounts_std,dp_dpt_user_agg_day_ucounts_max,dp_dpt_user_agg_day_ucounts_median,dp_d_l_w_purchased_counts,dp_d_l_w_purchased_sum,dp_d_l_w_purchased_day_ucounts,dp_d_l_w_has_p_ucounts,dp_d_l_w_has_u_ucounts,dp_d_l_m_purchased_counts,dp_d_l_m_purchased_sum,dp_d_l_m_purchased_day_ucounts,dp_d_l_m_has_p_ucounts,dp_d_l_m_has_u_ucounts,dp_dpt_repeat_buyer_counts,dp_dpt_repeat_buyer_ratio,dp_d_purchased_counts_bias,dp_d_purchased_counts_bias_divide_std,dp_d_purchased_counts_bias_divide_mean,dp_d_purchased_sum__bias,dp_d_purchased_sum__bias_divide_std,dp_d_purchased_sum__bias_divide_mean,dp_d_purchased_day_ucounts_bias,dp_d_purchased_day_ucounts_bias_divide_std,dp_d_purchased_day_ucounts_bias_divide_mean,dp_d_has_u_ucounts_bias,dp_d_has_u_ucounts_bias_divide_std,dp_d_has_u_ucounts_bias_divide_mean
10151,22,197.8,11,5.0,5.0,11.0,1.0,-0.6,30.0,34.0,127.0,6.8,2.3400000000000007,2.0,2.0,6.0,1.0,0.1,3,1.0,2.0,2.0,1.0,0.0,11,2.0,2.0,7.0,1.0,0.2,5.5,4.123105625617661,11.0,5.0,49.45,53.07237197136253,127.0,32.0,2.75,2.217355782608345,6.0,2.0,1.5,0.5773502691896257,2.0,1.5,3.0,2.70801280154532,7.0,2.0,2.0,0.8944271909999159,4.0,2.0,17.981818181818184,11.99348307889065,42.0,12.0,1.0909090909090908,0.30151134457776363,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,1.0,1.0,1.0,1.0,0.09090909090909091,-6.0,-1.7320508075688774,-0.8571428571428571,-56.86666666666667,-1.0361109376442494,-0.893193717277487,-2.3333333333333335,-1.010362971081845,-0.7000000000000001,-2.6666666666666665,-0.9237604307034011,-0.7272727272727273
10152,19,105.80000000000003,11,3.0,1.0,14.0,1.0,0.7,12.0,19.8,69.30000000000001,4.7,2.7600000000000007,2.0,1.0,7.0,1.0,0.3,7,1.0,1.0,5.0,1.0,0.4,10,2.0,1.0,7.0,1.0,0.3,4.75,6.238322424070967,14.0,2.0,26.450000000000003,29.22447604320735,69.30000000000001,15.9,2.75,2.8722813232690143,7.0,1.5,2.0,2.0,5.0,1.0,2.75,2.8722813232690143,7.0,1.5,1.9,1.286683937707919,4.0,1.0,10.58,6.849460643810658,19.8,7.35,1.1,0.31622776601683794,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,1.0,1.0,1.0,1.0,0.1,-5.0,-0.7142857142857143,-0.8333333333333334,-29.000000000000004,-0.9331901294110362,-0.8605341246290802,-2.3333333333333335,-0.7258661863112978,-0.7000000000000001,-2.3333333333333335,-0.7258661863112978,-0.7000000000000001
10153,1,6.8,1,1.0,0.0,0.0,0.0,-0.3,6.8,0.0,0.0,0.0,-2.04,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.7,3.4,6.8,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,6.8,0.0,6.8,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.2666666666666666,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10200,24,136.29999999999998,16,5.0,13.0,1.0,5.0,-1.2,25.1,69.49999999999999,5.0,36.7,-2.969999999999998,4.0,7.0,1.0,4.0,-0.6,16,4.0,9.0,1.0,3.0,-1.1,13,5.0,7.0,1.0,3.0,-1.2,6.0,5.033222956847166,13.0,5.0,34.075,27.00449036734446,69.49999999999999,30.900000000000002,4.0,2.449489742783178,7.0,4.0,4.25,3.4034296427770228,9.0,3.5,4.0,2.581988897471611,7.0,4.0,1.8461538461538463,1.4051188470584879,6.0,1.0,10.484615384615385,7.876636988995383,27.6,7.6,1.3846153846153846,0.9607689228305228,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,36.7,4.0,3.0,3.0,2.0,0.15384615384615385,-1.333333333333333,-0.2182178902359923,-0.21052631578947364,3.500000000000007,0.10604746049596321,0.10542168674698818,0.0,0.0,0.0,-1.333333333333333,-0.4364357804719847,-0.30769230769230765
10201,77,503.4900000000002,31,25.0,14.0,12.0,26.0,0.1,210.47,56.370000000000005,166.87,69.78,-31.157,11.0,6.0,5.0,9.0,-0.7,15,10.0,6.0,6.0,4.0,-1.8,24,12.0,7.0,6.0,7.0,-1.6,19.25,7.274384280931732,26.0,19.5,125.8725,74.86543055153471,210.47,118.325,7.75,2.753785273643051,11.0,7.5,6.5,2.516611478423583,10.0,6.0,8.0,2.70801280154532,12.0,7.0,3.2083333333333335,3.922944398487339,16.0,1.0,20.97875,26.47387068043409,96.0,11.850000000000001,1.625,1.0959411282189109,5.0,1.0,4.0,8.0,1.0,1.0,1.0,26.0,69.78,9.0,4.0,7.0,8.0,0.3333333333333333,9.0,1.2857142857142858,0.5294117647058824,-74.79000000000002,-0.9415431113065507,-0.5173272463166633,1.666666666666667,0.5184758473652128,0.22727272727272732,-1.333333333333334,-0.4147806778921703,-0.16000000000000006
10202,1,5.5,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.5,0.0,0.0,-0.55,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,5.5,0.0,5.5,5.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10300,48,704.4000000000001,23,9.0,2.0,9.0,28.0,6.4,283.8,11.0,60.5,349.09999999999997,24.539999999999985,6.0,1.0,5.0,11.0,1.9,19,7.0,1.0,4.0,12.0,1.8,18,5.0,1.0,6.0,9.0,1.7,12.0,11.16542281629615,28.0,9.0,176.1,165.47875996634733,349.09999999999997,172.15,5.75,4.112987559751022,11.0,5.5,6.0,4.69041575982343,12.0,5.5,5.25,3.304037933599835,9.0,5.5,2.6666666666666665,2.0579830217101063,8.0,2.0,39.13333333333334,44.33686555293262,156.0,21.0,1.4444444444444444,0.8555852638929972,4.0,1.0,3.0,172.0,2.0,3.0,2.0,28.0,349.09999999999997,11.0,12.0,9.0,5.0,0.2777777777777778,21.333333333333332,5.278631032590863,3.1999999999999997,230.66666666666663,1.587141477580289,1.9476498733464673,7.0,2.6457513110645903,1.75,5.0,1.889822365046136,1.25
10309,6,19.8,4,3.0,3.0,0.0,0.0,-1.2,9.899999999999999,9.899999999999999,0.0,0.0,-3.9599999999999995,2.0,2.0,0.0,0.0,-0.8,1,1.0,1.0,0.0,0.0,-0.4,3,2.0,2.0,0.0,0.0,-0.8,1.5,1.7320508075688772,3.0,1.5,4.949999999999999,5.715767664977294,9.899999999999999,4.949999999999999,1.0,1.1547005383792515,2.0,1.0,0.5,0.5773502691896257,1.0,0.5,1.0,1.1547005383792515,2.0,1.0,2.0,1.7320508075688772,4.0,1.0,6.6000000000000005,5.715767664977294,13.2,3.3,1.3333333333333333,0.5773502691896257,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,-2.0,-1.1547005383792517,-1.0,-6.599999999999999,-1.1547005383792515,-1.0,-1.3333333333333333,-1.1547005383792512,-1.0,-1.3333333333333333,-1.1547005383792512,-1.0
10310,3,25.6,2,0.0,1.0,2.0,0.0,0.1,0.0,9.8,15.8,0.0,0.6,0.0,1.0,1.0,0.0,0.0,2,0.0,1.0,1.0,0.0,0.0,2,0.0,1.0,1.0,0.0,0.0,0.75,0.9574271077563381,2.0,0.5,6.4,7.785456526969587,15.8,4.9,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.5,0.7071067811865476,2.0,1.5,12.8,4.242640687119285,15.8,12.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-8.533333333333333,-1.0699035634845087,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
10312,3,23.700000000000003,1,0.0,0.0,3.0,0.0,0.3,0.0,0.0,23.700000000000003,0.0,2.3700000000000006,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.75,1.5,3.0,0.0,5.925000000000001,11.850000000000001,23.700000000000003,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,3.0,0.0,3.0,3.0,23.700000000000003,0.0,23.700000000000003,23.700000000000003,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-7.900000000000001,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10319,3,29.700000000000003,2,0.0,0.0,1.0,2.0,0.7,0.0,0.0,9.9,19.8,6.9300000000000015,0.0,0.0,1.0,1.0,0.4,2,0.0,0.0,1.0,1.0,0.4,2,0.0,0.0,1.0,1.0,0.4,0.75,0.9574271077563381,2.0,0.5,7.425000000000001,9.478528366787748,19.8,4.95,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.5,0.7071067811865476,2.0,1.5,14.850000000000001,7.000357133746821,19.8,14.850000000000001,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.8,1.0,1.0,1.0,0.0,0.0,1.6666666666666667,2.8867513459481287,5.000000000000001,16.5,2.8867513459481287,5.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,0.6666666666666667,1.1547005383792515,2.0000000000000004
10400,1,300.0,1,1.0,0.0,0.0,0.0,-0.3,300.0,0.0,0.0,0.0,-90.0,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,75.0,150.0,300.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,300.0,0.0,300.0,300.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-100.0,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10401,16,508.49999999999994,10,10.0,0.0,3.0,3.0,-1.8,152.49999999999997,0.0,336.8,19.2,-6.309999999999991,6.0,0.0,2.0,2.0,-1.0,8,4.0,0.0,3.0,2.0,-0.3,11,7.0,0.0,2.0,2.0,-1.3,4.0,4.242640687119285,10.0,3.0,127.12499999999999,155.3663064073632,336.8,85.84999999999998,2.5,2.516611478423583,6.0,2.0,2.25,1.707825127659933,4.0,2.5,2.75,2.9860788111948193,7.0,2.0,1.4545454545454546,0.6875516509523286,3.0,1.0,46.22727272727273,94.53826834577721,327.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19.2,2.0,2.0,2.0,0.0,0.0,-1.333333333333333,-0.2598279209846523,-0.30769230769230765,-143.9,-0.8532462557232761,-0.882280809319436,-0.6666666666666665,-0.21821789023599236,-0.24999999999999994,-1.0,-0.2773500981126146,-0.3333333333333333
10410,2,15.4,2,1.0,1.0,0.0,0.0,-0.4,7.5,7.9,0.0,0.0,-3.04,1.0,1.0,0.0,0.0,-0.4,2,1.0,1.0,0.0,0.0,-0.4,2,1.0,1.0,0.0,0.0,-0.4,0.5,0.5773502691896257,1.0,0.5,3.85,4.4485952839070455,7.9,3.75,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.0,0.0,1.0,1.0,7.7,0.2828427124746193,7.9,7.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.1547005383792512,-1.0,-5.133333333333334,-1.1535337810536235,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
10411,1,22.5,1,0.0,1.0,0.0,0.0,-0.1,0.0,22.5,0.0,0.0,-2.25,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,5.625,11.25,22.5,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,22.5,0.0,22.5,22.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-7.5,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10420,7,590.0,2,6.0,0.0,1.0,0.0,-1.7,502.0,0.0,88.0,0.0,-141.8,1.0,0.0,1.0,0.0,-0.2,3,3.0,0.0,1.0,0.0,-0.8,2,1.0,0.0,1.0,0.0,-0.2,1.75,2.8722813232690143,6.0,0.5,147.5,239.9465218196199,502.0,44.0,0.5,0.5773502691896257,1.0,0.5,1.0,1.4142135623730951,3.0,0.5,0.5,0.5773502691896257,1.0,0.5,3.5,3.5355339059327378,6.0,3.5,295.0,292.74220741123065,502.0,295.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3333333333333335,-0.7258661863112977,-1.0,-196.66666666666666,-0.7336606205173377,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
10421,6,160.5,4,5.0,1.0,0.0,0.0,-1.6,138.0,22.5,0.0,0.0,-43.65,3.0,1.0,0.0,0.0,-1.0,4,3.0,1.0,0.0,0.0,-1.0,2,1.0,1.0,0.0,0.0,-0.4,1.5,2.3804761428476167,5.0,0.5,40.125,66.10644824826093,138.0,11.25,1.0,1.4142135623730951,3.0,0.5,1.0,1.4142135623730951,3.0,0.5,0.5,0.5773502691896257,1.0,0.5,3.0,2.8284271247461903,5.0,3.0,80.25,81.67083322704624,138.0,80.25,2.0,1.4142135623730951,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-2.0,-0.7559289460184544,-1.0,-53.5,-0.7225936976231924,-1.0,-1.3333333333333333,-0.8728715609439694,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
10422,6,41.0,5,4.0,1.0,1.0,0.0,-1.2,21.3,4.9,14.8,0.0,-5.4,3.0,1.0,1.0,0.0,-0.9,4,2.0,1.0,1.0,0.0,-0.6,5,3.0,1.0,1.0,0.0,-0.9,1.5,1.7320508075688772,4.0,1.0,10.25,9.600173609541306,21.3,9.850000000000001,1.25,1.2583057392117916,3.0,1.0,1.0,0.816496580927726,2.0,1.0,1.25,1.2583057392117916,3.0,1.0,1.2,0.44721359549995804,2.0,1.0,8.2,4.7502631506054485,14.8,5.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.1547005383792517,-1.0,-13.666666666666666,-1.65485444824382,-1.0,-1.6666666666666667,-1.4433756729740643,-1.0,-1.6666666666666667,-1.4433756729740643,-1.0
10435,19,286.4,9,10.0,3.0,4.0,2.0,-2.3,190.9,38.5,38.0,19.0,-51.620000000000005,5.0,2.0,1.0,1.0,-1.3,9,5.0,1.0,4.0,2.0,-0.6,8,5.0,2.0,1.0,1.0,-1.3,4.75,3.593976442141304,10.0,3.5,71.6,80.04960961803624,190.9,38.25,2.25,1.8929694486000912,5.0,1.5,3.0,1.8257418583505538,5.0,3.0,2.25,1.8929694486000912,5.0,1.5,2.375,0.9161253813129043,4.0,2.0,35.8,18.38143473337005,75.0,32.25,1.125,0.3535533905932738,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,2.0,1.0,1.0,0.125,-3.666666666666667,-0.9684959969581863,-0.6470588235294118,-70.13333333333333,-0.7957681488205616,-0.7868362004487659,-1.6666666666666665,-0.8006407690254355,-0.625,-1.6666666666666665,-0.8006407690254355,-0.625
10439,3,322.0,2,2.0,0.0,1.0,0.0,-0.5,296.0,0.0,26.0,0.0,-86.2,1.0,0.0,1.0,0.0,-0.2,2,1.0,0.0,1.0,0.0,-0.2,2,1.0,0.0,1.0,0.0,-0.2,0.75,0.9574271077563381,2.0,0.5,80.5,144.18853398704536,296.0,13.0,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.5,0.7071067811865476,2.0,1.5,161.0,190.91883092036784,296.0,161.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-107.33333333333333,-0.6548449764561853,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
10440,6,635.0,5,4.0,2.0,0.0,0.0,-1.4,442.0,193.0,0.0,0.0,-151.9,3.0,2.0,0.0,0.0,-1.1,5,3.0,2.0,0.0,0.0,-1.1,5,3.0,2.0,0.0,0.0,-1.1,1.5,1.9148542155126762,4.0,1.0,158.75,209.60816618951975,442.0,96.5,1.25,1.5,3.0,1.0,1.25,1.5,3.0,1.0,1.25,1.5,3.0,1.0,1.2,0.4472135954999579,2.0,1.0,127.0,35.09985754956849,158.0,138.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-211.66666666666666,-0.9552155977884896,-1.0,-1.6666666666666667,-1.0910894511799618,-1.0,-1.6666666666666667,-1.0910894511799618,-1.0
10441,9,434.8,5,3.0,0.0,1.0,5.0,0.7,114.0,0.0,58.0,262.8,50.44000000000001,2.0,0.0,1.0,2.0,0.1,5,3.0,0.0,1.0,3.0,0.1,5,2.0,0.0,1.0,2.0,0.1,2.25,2.217355782608345,5.0,2.0,108.7,112.78457341321109,262.8,86.0,1.25,0.9574271077563381,2.0,1.5,1.75,1.5,3.0,2.0,1.25,0.9574271077563381,2.0,1.5,1.8,1.3038404810405297,4.0,1.0,86.96000000000001,83.23105189771424,230.0,58.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,262.8,2.0,3.0,2.0,0.0,0.0,3.666666666666667,2.4003967925959167,2.7500000000000004,205.46666666666667,3.604493464603571,3.583720930232558,1.0,1.0,1.0,1.0,1.0,1.0
10443,1,316.0,1,1.0,0.0,0.0,0.0,-0.3,316.0,0.0,0.0,0.0,-94.8,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,79.0,158.0,316.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,316.0,0.0,316.0,316.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-105.33333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10450,2,185.0,2,1.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,86.0,-3.9,1.0,0.0,0.0,1.0,0.0,2,1.0,0.0,0.0,1.0,0.0,2,1.0,0.0,0.0,1.0,0.0,0.5,0.5773502691896257,1.0,0.5,46.25,53.66796064692602,99.0,43.0,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.0,0.0,1.0,1.0,92.5,9.192388155425117,99.0,92.5,1.0,0.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,1.0,86.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,53.0,0.9272595232439443,1.606060606060606,0.6666666666666667,1.1547005383792515,2.0000000000000004,0.6666666666666667,1.1547005383792515,2.0000000000000004
10454,3,263.6,3,2.0,0.0,1.0,0.0,-0.5,95.6,0.0,168.0,0.0,-11.879999999999999,2.0,0.0,1.0,0.0,-0.5,3,2.0,0.0,1.0,0.0,-0.5,3,2.0,0.0,1.0,0.0,-0.5,0.75,0.9574271077563381,2.0,0.5,65.9,81.63357152544533,168.0,47.8,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,1.0,0.0,1.0,1.0,87.86666666666667,70.29547164173047,168.0,59.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-87.86666666666667,-1.042722824271297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10501,17,1404.0,15,4.0,2.0,8.0,3.0,0.3,362.0,41.0,735.0,266.0,40.6,3.0,2.0,7.0,3.0,0.5,8,3.0,2.0,4.0,2.0,-0.1,7,2.0,2.0,4.0,3.0,0.5,4.25,2.6299556396765835,8.0,3.5,351.0,289.19543564862846,735.0,314.0,3.75,2.217355782608345,7.0,3.0,2.75,0.9574271077563381,4.0,2.5,2.75,0.9574271077563381,4.0,2.5,2.4285714285714284,1.7182493859684491,6.0,2.0,200.57142857142858,177.76750466349498,440.0,134.0,2.142857142857143,1.4638501094227998,5.0,2.0,1.0,23.0,1.0,1.0,1.0,3.0,266.0,3.0,2.0,3.0,4.0,0.5714285714285714,-1.666666666666667,-0.5455447255899811,-0.3571428571428572,-113.33333333333331,-0.32630385007194695,-0.2987697715289982,-1.0,-0.3779644730092272,-0.25,0.3333333333333335,0.28867513459481303,0.12500000000000006
10502,9,154.0,9,1.0,4.0,2.0,2.0,0.1,11.0,68.0,20.0,55.0,8.4,1.0,4.0,2.0,2.0,0.1,8,1.0,4.0,1.0,2.0,0.0,7,1.0,4.0,1.0,2.0,0.0,2.25,1.2583057392117916,4.0,2.0,38.5,27.331300737432898,68.0,37.5,2.25,1.2583057392117916,4.0,2.0,2.0,1.4142135623730951,4.0,1.5,2.0,1.4142135623730951,4.0,1.5,1.2857142857142858,0.7559289460184545,3.0,1.0,22.0,14.922019523732928,45.0,11.0,1.2857142857142858,0.7559289460184545,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,2.0,2.0,2.0,1.0,0.14285714285714285,-0.3333333333333335,-0.21821789023599247,-0.1428571428571429,22.0,0.7179428664813213,0.6666666666666666,-0.3333333333333335,-0.21821789023599247,-0.1428571428571429,0.0,0.0,0.0
10603,1,108.0,1,1.0,0.0,0.0,0.0,-0.3,108.0,0.0,0.0,0.0,-32.4,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,27.0,54.0,108.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,108.0,0.0,108.0,108.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-36.0,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10701,1,18.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,18.0,5.4,0.0,0.0,0.0,1.0,0.3,1,0.0,0.0,0.0,1.0,0.3,1,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,4.5,9.0,18.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,18.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
