IMSI,MRTime,Longitude,Latitude,Num_connected,RNCID_1,CellID_1,AsuLevel_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,AsuLevel_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,AsuLevel_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,AsuLevel_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,AsuLevel_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,AsuLevel_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,AsuLevel_7,SignalLevel_7,RSSI_7
460016291512177.00 ,1509179274520.00 ,121.2090697,31.29325154,6,6182,41233,29,4,-55,6182,44775,19,4,-75,6188,27393,23,4,-67,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,19,4,-75,,,,,
460016291512177.00 ,1509179276679.00 ,121.2089635,31.29324877,7,6182,41233,30,4,-53,6182,44775,19,4,-75,6188,27393,23,4,-67,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,18,4,-77,6182,41234,17,4,-79
460016291512177.00 ,1509179278814.00 ,121.2088216,31.29324701,7,6182,41233,30,4,-53,6182,44775,17,4,-79,6188,27393,22,4,-69,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,18,4,-77,6182,41234,17,4,-79
460016291512177.00 ,1509179280700.00 ,121.2087749,31.29324665,5,6182,41233,29,4,-55,6188,27393,22,4,-69,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,19,4,-75,,,,,,,,,,
460016291512177.00 ,1509179282850.00 ,121.2086282,31.29324695,5,6182,41233,29,4,-55,6188,27393,21,4,-71,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,19,4,-75,,,,,,,,,,
460016291512177.00 ,1509179284992.00 ,121.2085662,31.29326126,6,6182,41233,29,4,-55,6188,27393,21,4,-71,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,19,4,-75,6182,41234,18,4,-77,,,,,
460016291512177.00 ,1509179286875.00 ,121.2084981,31.29329572,6,6182,41233,30,4,-53,6188,27393,22,4,-69,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,19,4,-75,6182,41234,18,4,-77,,,,,
460016291512177.00 ,1509179289021.00 ,121.2084154,31.2933067,6,6182,41233,31,4,-51,6188,27393,22,4,-69,6182,44757,20,4,-73,6188,27377,21,4,-71,6182,44754,21,4,-71,6182,41234,19,4,-75,,,,,
460016291512177.00 ,1509179291183.00 ,121.2082741,31.29339344,6,6182,41233,31,4,-51,6188,27393,21,4,-71,6182,44757,20,4,-73,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,,,,,
460016291512177.00 ,1509179293070.00 ,121.2082741,31.29339344,6,6182,41233,31,4,-51,6188,27393,21,4,-71,6182,44757,19,4,-75,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,18,4,-77,,,,,
460016291512177.00 ,1509179295205.00 ,121.2080303,31.29334716,7,6182,41233,31,4,-51,6188,27393,21,4,-71,6182,44757,19,4,-75,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,18,4,-77,6182,41235,21,4,-71
460016291512177.00 ,1509179297352.00 ,121.2078807,31.29333863,7,6182,41233,31,4,-51,6188,27393,21,4,-71,6182,44757,19,4,-75,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,23,4,-67
460016291512177.00 ,1509179299493.00 ,121.2077674,31.29333927,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,20,4,-73,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,23,4,-67
460016291512177.00 ,1509179301376.00 ,121.2075168,31.29324626,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,20,4,-73,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,23,4,-67
460016291512177.00 ,1509179303523.00 ,121.2074294,31.29323685,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,18,4,-77,6188,27377,21,4,-71,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,23,4,-67
460016291512177.00 ,1509179305682.00 ,121.2073391,31.29325962,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,19,4,-75,6188,27377,21,4,-71,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,23,4,-67
460016291512177.00 ,1509179307562.00 ,121.2072418,31.29326235,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,19,4,-75,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,23,4,-67
460016291512177.00 ,1509179309710.00 ,121.2070413,31.29326653,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,19,4,-75,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,25,4,-63
460016291512177.00 ,1509179311855.00 ,121.2069905,31.2932667,7,6182,41233,31,4,-51,6188,27393,24,4,-65,6182,44757,18,4,-77,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,19,4,-75,6182,41235,25,4,-63
460016291512177.00 ,1509179313765.00 ,121.2068791,31.29323951,7,6182,41233,31,4,-51,6188,27393,24,4,-65,6182,44757,19,4,-75,6188,27377,20,4,-73,6182,44754,21,4,-71,6182,41234,20,4,-73,6182,41235,26,4,-61
460016291512177.00 ,1509179315873.00 ,121.2067338,31.29321901,7,6182,41233,31,4,-51,6188,27393,23,4,-67,6182,44757,19,4,-75,6188,27377,19,4,-75,6182,44754,21,4,-71,6182,41234,20,4,-73,6182,41235,26,4,-61
460016291512177.00 ,1509179318028.00 ,121.2065902,31.29315639,7,6182,41233,30,4,-53,6188,27393,23,4,-67,6182,44757,19,4,-75,6188,27377,19,4,-75,6182,44754,21,4,-71,6182,41234,20,4,-73,6182,41235,27,4,-59
460016291512177.00 ,1509179320182.00 ,121.206499,31.29315319,7,6182,41233,29,4,-55,6188,27393,21,4,-71,6182,44757,18,4,-77,6188,27377,18,4,-77,6182,44754,21,4,-71,6182,41234,20,4,-73,6182,41235,27,4,-59
460016291512177.00 ,1509179322059.00 ,121.2063701,31.2931381,6,6182,41233,30,4,-53,6188,27393,21,4,-71,6182,44757,18,4,-77,6182,44754,20,4,-73,6182,41234,20,4,-73,6182,41235,28,4,-57,,,,,
460016291512177.00 ,1509179324212.00 ,121.2062339,31.29311421,6,6182,41233,30,4,-53,6188,27393,21,4,-71,6182,44757,19,4,-75,6182,44754,20,4,-73,6182,41234,20,4,-73,6182,41235,28,4,-57,,,,,
460016291512177.00 ,1509179326346.00 ,121.2061393,31.29308606,6,6182,41235,29,4,-55,6188,27393,21,4,-71,6182,44757,20,4,-73,6182,44754,20,4,-73,6182,41234,20,4,-73,0,-1,18,4,-77,,,,,
460016291512177.00 ,1509179328245.00 ,121.2060294,31.29306748,7,6182,41235,30,4,-53,6188,27393,21,4,-71,6182,44757,19,4,-75,6182,44754,20,4,-73,6182,41234,20,4,-73,6182,41233,30,4,-53,0,-1,18,4,-77
460016291512177.00 ,1509179330373.00 ,121.2060294,31.29306748,7,6182,41235,31,4,-51,6188,27393,21,4,-71,6182,44757,19,4,-75,6182,44754,20,4,-73,6182,41234,20,4,-73,6182,41233,29,4,-55,6182,44775,18,4,-77
460016291512177.00 ,1509179332527.00 ,121.2058009,31.29300197,7,6182,41235,30,4,-53,6188,27393,21,4,-71,6182,44757,18,4,-77,6182,44754,20,4,-73,6182,41234,20,4,-73,6182,41233,29,4,-55,6182,44775,19,4,-75
460016291512177.00 ,1509179334687.00 ,121.2056464,31.29296567,6,6182,41235,28,4,-57,6188,27393,21,4,-71,6182,44754,20,4,-73,6182,41234,19,4,-75,6182,41233,28,4,-57,6182,44775,19,4,-75,,,,,
460016291512177.00 ,1509179336554.00 ,121.2055406,31.29297185,6,6182,41235,29,4,-55,6188,27393,21,4,-71,6182,44754,20,4,-73,6182,41234,19,4,-75,6182,41233,28,4,-57,6182,44775,19,4,-75,,,,,
460016291512177.00 ,1509179338717.00 ,121.2054516,31.29298699,6,6182,41235,31,4,-51,6188,27393,21,4,-71,6182,44754,21,4,-71,6182,41234,18,4,-77,6182,41233,28,4,-57,6182,44775,19,4,-75,,,,,
460016291512177.00 ,1509179340849.00 ,121.2053406,31.29302558,7,6182,41235,31,4,-51,6188,27393,22,4,-69,6182,44754,21,4,-71,6182,41234,18,4,-77,6182,41233,27,4,-59,6182,44775,19,4,-75,6182,44757,18,4,-77
460016291512177.00 ,1509179342736.00 ,121.2052463,31.29307292,6,6182,41235,31,4,-51,6188,27393,22,4,-69,6182,44754,21,4,-71,6182,41234,18,4,-77,6182,41233,26,4,-61,6182,44775,19,4,-75,,,,,
460016291512177.00 ,1509179344875.00 ,121.2050905,31.29308163,6,6182,41235,31,4,-51,6188,27393,22,4,-69,6182,44754,21,4,-71,6182,41234,18,4,-77,6182,41233,26,4,-61,6182,44775,18,4,-77,,,,,
460016291512177.00 ,1509179347039.00 ,121.2050394,31.2931149,7,6182,41235,31,4,-51,6188,27393,22,4,-69,6182,44754,21,4,-71,6182,41233,26,4,-61,6182,44775,18,4,-77,6182,44757,19,4,-75,0,-1,19,4,-75
460016291512177.00 ,1509179348929.00 ,121.2049138,31.29311467,7,6182,41235,31,4,-51,6188,27393,22,4,-69,6182,44754,21,4,-71,6182,41233,26,4,-61,6182,44775,18,4,-77,6182,44757,20,4,-73,0,-1,19,4,-75
460016291512177.00 ,1509179351058.00 ,121.2047442,31.29304006,6,6182,41235,31,4,-51,6188,27393,21,4,-71,6182,44754,20,4,-73,6182,41233,25,4,-63,6182,44757,20,4,-73,0,-1,19,4,-75,,,,,
460016291512177.00 ,1509179355364.00 ,121.2044987,31.29308774,7,6182,41235,31,4,-51,6188,27393,21,4,-71,6182,44754,20,4,-73,6182,41233,27,4,-59,6182,44757,20,4,-73,0,-1,19,4,-75,6182,41234,18,4,-77
460016291512177.00 ,1509179359378.00 ,121.204238,31.29311746,7,6182,41235,31,4,-51,6188,27393,19,4,-75,6182,44754,20,4,-73,6182,41233,27,4,-59,6182,44757,20,4,-73,0,-1,19,4,-75,6182,41234,18,4,-77
460016291512177.00 ,1509179361533.00 ,121.204238,31.29311746,7,6182,41235,31,4,-51,6188,27393,18,4,-77,6182,44754,20,4,-73,6182,41233,25,4,-63,6182,44757,19,4,-75,0,-1,17,4,-79,6182,41234,18,4,-77
460016291512177.00 ,1509179363406.00 ,121.2039882,31.29312498,6,6182,41235,31,4,-51,6188,27393,18,4,-77,6182,44754,20,4,-73,6182,41233,24,4,-65,6182,44757,19,4,-75,6182,41234,18,4,-77,,,,,
460016291512177.00 ,1509179365559.00 ,121.2038186,31.29316257,7,6182,41235,31,4,-51,6188,27393,17,4,-79,6182,44754,20,4,-73,6182,41233,24,4,-65,6182,44757,17,4,-79,6182,41234,18,4,-77,0,-1,16,4,-81
460016291512177.00 ,1509179367716.00 ,121.2037144,31.29320225,7,6182,41235,31,4,-51,6188,27393,17,4,-79,6182,44754,20,4,-73,6182,41233,24,4,-65,6182,44757,17,4,-79,6182,41234,18,4,-77,6182,44775,17,4,-79
460016291512177.00 ,1509179369594.00 ,121.2036151,31.2932116,7,6182,41235,31,4,-51,6188,27393,17,4,-79,6182,44754,20,4,-73,6182,41233,24,4,-65,6182,44757,17,4,-79,6182,41234,18,4,-77,6182,44775,16,4,-81
460016291512177.00 ,1509179371750.00 ,121.2034592,31.29320769,6,6182,41235,31,4,-51,6188,27393,17,4,-79,6182,44754,22,4,-69,6182,41233,23,4,-67,6182,44757,17,4,-79,6182,41234,20,4,-73,,,,,
460016291512177.00 ,1509179373880.00 ,121.2032894,31.29320894,6,6182,41235,31,4,-51,6188,27393,17,4,-79,6182,44754,22,4,-69,6182,41233,23,4,-67,6182,44757,19,4,-75,6182,41234,20,4,-73,,,,,
460016291512177.00 ,1509179375792.00 ,121.2032352,31.29322898,6,6182,41235,31,4,-51,6182,44754,21,4,-71,6182,41233,22,4,-69,6182,44757,19,4,-75,6182,41234,20,4,-73,6182,44775,17,4,-79,,,,,
460016291512177.00 ,1509179377911.00 ,121.2029785,31.29319823,6,6182,41235,31,4,-51,6182,44754,21,4,-71,6182,41233,22,4,-69,6182,44757,18,4,-77,6182,41234,20,4,-73,6182,44775,17,4,-79,,,,,
460016291512177.00 ,1509179380065.00 ,121.2028527,31.29318812,6,6182,41235,29,4,-55,6182,44754,22,4,-69,6182,41233,22,4,-69,6182,44757,18,4,-77,6182,41234,20,4,-73,6182,44775,17,4,-79,,,,,
460016291512177.00 ,1509179381967.00 ,121.2027768,31.29319486,6,6182,41235,28,4,-57,6182,44754,22,4,-69,6182,41233,22,4,-69,6182,44757,19,4,-75,6182,41234,20,4,-73,6182,44775,18,4,-77,,,,,
460016291512177.00 ,1509179384088.00 ,121.2026215,31.29318577,6,6182,41235,28,4,-57,6182,44754,22,4,-69,6182,41233,21,4,-71,6182,44757,19,4,-75,6182,41234,19,4,-75,6182,44775,18,4,-77,,,,,
460016291512177.00 ,1509179386250.00 ,121.2025198,31.29315539,6,6182,41235,30,4,-53,6182,44754,22,4,-69,6182,41233,21,4,-71,6182,44757,21,4,-71,6182,41234,19,4,-75,6182,44775,18,4,-77,,,,,
460016291512177.00 ,1509179388382.00 ,121.2024278,31.29314319,6,6182,41235,31,4,-51,6182,44754,23,4,-67,6182,41233,19,4,-75,6182,44757,21,4,-71,6182,41234,20,4,-73,0,-1,19,4,-75,,,,,
460016291512177.00 ,1509179390269.00 ,121.2023396,31.29309273,6,6182,41235,31,4,-51,6182,44754,23,4,-67,6182,41233,19,4,-75,6182,44757,22,4,-69,6182,41234,20,4,-73,0,-1,19,4,-75,,,,,
460016291512177.00 ,1509179392410.00 ,121.202251,31.29301421,6,6182,41235,31,4,-51,6182,44754,21,4,-71,6182,44757,22,4,-69,6182,41234,19,4,-75,0,-1,19,4,-75,6188,27393,19,4,-75,,,,,
460016291512177.00 ,1509179394572.00 ,121.2022014,31.29294208,6,6182,41235,31,4,-51,6182,44754,21,4,-71,6182,44757,21,4,-71,6182,41234,19,4,-75,0,-1,20,4,-73,6188,27393,20,4,-73,,,,,
460016291512177.00 ,1509179396447.00 ,121.2020346,31.29281225,6,6182,41235,31,4,-51,6182,44754,21,4,-71,6182,44757,21,4,-71,6182,41234,19,4,-75,0,-1,20,4,-73,6188,27393,20,4,-73,,,,,
460016291512177.00 ,1509179398595.00 ,121.2020035,31.29278976,7,6182,41235,29,4,-55,6182,44754,21,4,-71,6182,44757,22,4,-69,6182,41234,19,4,-75,0,-1,21,4,-71,6188,27393,20,4,-73,0,-1,21,4,-71
460016291512177.00 ,1509179400748.00 ,121.2018851,31.29268416,7,6182,41235,28,4,-57,6182,44754,20,4,-73,6182,44757,22,4,-69,6182,41234,20,4,-73,0,-1,21,4,-71,6188,27393,22,4,-69,6182,13394,21,4,-71
460016291512177.00 ,1509179402649.00 ,121.2018564,31.29264481,7,6182,41235,29,4,-55,6182,44754,20,4,-73,6182,44757,22,4,-69,6182,41234,20,4,-73,0,-1,22,4,-69,6188,27393,22,4,-69,6182,13394,22,4,-69
460016291512177.00 ,1509179404774.00 ,121.201794,31.29257034,7,6182,41235,29,4,-55,6182,44754,20,4,-73,6182,44757,22,4,-69,6182,41234,21,4,-71,0,-1,22,4,-69,6188,27393,22,4,-69,6182,13394,22,4,-69
460016291512177.00 ,1509179406912.00 ,121.2016808,31.29246113,7,6182,41235,29,4,-55,6182,44754,20,4,-73,6182,44757,21,4,-71,6182,41234,21,4,-71,0,-1,21,4,-71,0,-1,21,4,-71,6182,13394,22,4,-69
460016291512177.00 ,1509179408819.00 ,121.2016038,31.29239958,7,6182,41235,29,4,-55,6182,44754,19,4,-75,6182,44757,21,4,-71,6182,41234,21,4,-71,0,-1,21,4,-71,6188,27393,21,4,-71,6182,13394,22,4,-69
460016291512177.00 ,1509179410944.00 ,121.2015491,31.29233565,6,6182,41235,28,4,-57,6182,44754,19,4,-75,6182,44757,21,4,-71,0,-1,22,4,-69,6188,27393,21,4,-71,6182,13394,22,4,-69,,,,,
460016291512177.00 ,1509179413095.00 ,121.2014692,31.29225615,6,6182,41235,27,4,-59,6182,44754,20,4,-73,6182,44757,21,4,-71,0,-1,22,4,-69,6188,27393,20,4,-73,6182,13394,22,4,-69,,,,,
460016291512177.00 ,1509179415250.00 ,121.2014058,31.29216477,6,6182,41235,26,4,-61,6182,44754,20,4,-73,6182,44757,22,4,-69,0,-1,20,4,-73,6188,27393,18,4,-77,6182,13394,22,4,-69,,,,,
460016291512177.00 ,1509179417132.00 ,121.2014058,31.29216477,5,6182,41235,24,4,-65,6182,44754,21,4,-71,6182,44757,22,4,-69,0,-1,20,4,-73,6182,13394,22,4,-69,,,,,,,,,,
460016291512177.00 ,1509179419283.00 ,121.2013391,31.29204309,5,6182,41235,22,4,-69,6182,44754,21,4,-71,6182,44757,22,4,-69,0,-1,20,4,-73,6182,13394,22,4,-69,,,,,,,,,,
460016291512177.00 ,1509179421423.00 ,121.2013391,31.29204309,5,6182,41235,22,4,-69,6182,44754,22,4,-69,6182,44757,22,4,-69,0,-1,20,4,-73,6182,13394,22,4,-69,,,,,,,,,,
460016291512177.00 ,1509179423300.00 ,121.2012983,31.29183784,5,6182,41235,23,4,-67,6182,44754,22,4,-69,6182,44757,21,4,-71,0,-1,20,4,-73,6182,13394,21,4,-71,,,,,,,,,,
460016291512177.00 ,1509179425448.00 ,121.2012886,31.29169199,5,6182,41235,23,4,-67,6182,44754,21,4,-71,6182,44757,21,4,-71,0,-1,20,4,-73,6182,13394,21,4,-71,,,,,,,,,,
460016291512177.00 ,1509179427605.00 ,121.2013016,31.29167192,5,6182,41235,23,4,-67,6182,44754,21,4,-71,6182,44757,22,4,-69,0,-1,20,4,-73,6182,13394,21,4,-71,,,,,,,,,,
460016291512177.00 ,1509179429499.00 ,121.2013555,31.2916107,5,6182,41235,22,4,-69,6182,44754,21,4,-71,6182,44757,22,4,-69,0,-1,20,4,-73,6182,13394,21,4,-71,,,,,,,,,,
460016291512177.00 ,1509179431625.00 ,121.2013968,31.29148968,5,6182,41235,21,4,-71,6182,44754,21,4,-71,6182,44757,22,4,-69,0,-1,19,4,-75,6182,13394,22,4,-69,,,,,,,,,,
460016291512177.00 ,1509179433783.00 ,121.201528,31.29128667,5,6182,41235,22,4,-69,6182,44754,20,4,-73,6182,44757,22,4,-69,0,-1,19,4,-75,6182,13394,22,4,-69,,,,,,,,,,
460016291512177.00 ,1509179435916.00 ,121.2015622,31.29122912,6,6182,41235,23,4,-67,6182,44754,20,4,-73,6182,44757,21,4,-71,6182,13394,24,4,-65,6182,13698,20,4,-73,6182,44758,18,4,-77,,,,,
460016291512177.00 ,1509179437805.00 ,121.201624,31.29108091,5,6182,41235,24,4,-65,6182,44754,19,4,-75,6182,44757,21,4,-71,6182,13394,23,4,-67,6182,13698,20,4,-73,,,,,,,,,,
460016291512177.00 ,1509179439946.00 ,121.2017446,31.29097332,5,6182,41235,22,4,-69,6182,44754,19,4,-75,6182,44757,21,4,-71,6182,13394,23,4,-67,6182,13698,19,4,-75,,,,,,,,,,
460016291512177.00 ,1509179442098.00 ,121.2018273,31.2908232,5,6182,41235,21,4,-71,6182,44754,19,4,-75,6182,44757,21,4,-71,6182,13394,23,4,-67,6182,13698,19,4,-75,,,,,,,,,,
460016291512177.00 ,1509179443972.00 ,121.2018739,31.29076669,6,6182,41235,22,4,-69,6182,44754,19,4,-75,6182,44757,20,4,-73,6182,13394,24,4,-65,6182,13698,18,4,-77,0,-1,19,4,-75,,,,,
460016291512177.00 ,1509179446127.00 ,121.2019639,31.29072098,6,6182,41235,23,4,-67,6182,44754,19,4,-75,6182,44757,20,4,-73,6182,13394,24,4,-65,6182,13698,18,4,-77,6182,40789,20,4,-73,,,,,
460016291512177.00 ,1509179448289.00 ,121.2020433,31.29062469,6,6182,41235,24,4,-65,6182,44754,18,4,-77,6182,44757,20,4,-73,6182,13394,24,4,-65,6182,13698,17,4,-79,6182,40789,20,4,-73,,,,,
460016291512177.00 ,1509179450436.00 ,121.2020433,31.29062469,6,6182,41235,22,4,-69,6182,44754,17,4,-79,6182,44757,19,4,-75,6182,13394,24,4,-65,6182,13698,17,4,-79,6182,40789,20,4,-73,,,,,
460016291512177.00 ,1509179452318.00 ,121.2021727,31.29043758,6,6182,41235,20,4,-73,6182,44757,18,4,-77,6182,13394,23,4,-67,6182,13698,16,4,-81,6182,40789,20,4,-73,6182,44758,17,4,-79,,,,,
460016291512177.00 ,1509179454452.00 ,121.2021727,31.29043758,6,6182,41235,19,4,-75,6182,44757,18,4,-77,6182,13394,23,4,-67,6182,13698,16,4,-81,6182,40789,19,4,-75,6182,44758,15,4,-83,,,,,
460016291512177.00 ,1509179456600.00 ,121.2023423,31.29035315,5,6182,41235,18,4,-77,6182,44757,18,4,-77,6182,13394,21,4,-71,6182,40789,19,4,-75,6182,44754,16,4,-81,,,,,,,,,,
460016291512177.00 ,1509179458483.00 ,121.202472,31.29018099,5,6182,41235,17,4,-79,6182,44757,17,4,-79,6182,13394,21,4,-71,6182,40789,19,4,-75,6182,44754,16,4,-81,,,,,,,,,,
460016291512177.00 ,1509179460631.00 ,121.202499,31.29014729,5,6182,41235,17,4,-79,6182,44757,17,4,-79,6182,13394,20,4,-73,6182,40789,19,4,-75,6182,13698,15,4,-83,,,,,,,,,,
460016291512177.00 ,1509179462784.00 ,121.202662,31.28999285,5,6182,41235,18,4,-77,6182,44757,17,4,-79,6182,13394,20,4,-73,6182,40789,17,4,-79,6182,13698,15,4,-83,,,,,,,,,,
460016291512177.00 ,1509179464656.00 ,121.2026911,31.28996802,5,6182,41235,19,4,-75,6182,44757,17,4,-79,6182,13394,20,4,-73,6182,40789,17,4,-79,6188,27393,15,4,-83,,,,,,,,,,
460016291512177.00 ,1509179466815.00 ,121.2027725,31.28987571,5,6182,41235,20,4,-73,6182,44757,17,4,-79,6182,13394,20,4,-73,6182,40789,16,4,-81,6188,27393,16,4,-81,,,,,,,,,,
460016291512177.00 ,1509179468962.00 ,121.2028934,31.2897687,5,6182,41235,20,4,-73,6182,44757,17,4,-79,6182,13394,20,4,-73,6182,40789,16,4,-81,6188,27393,16,4,-81,,,,,,,,,,
460016291512177.00 ,1509179470853.00 ,121.2029765,31.28970525,5,6182,41235,19,4,-75,6182,44757,16,4,-81,6182,13394,20,4,-73,6182,40789,16,4,-81,6188,27393,16,4,-81,,,,,,,,,,
460016291512177.00 ,1509179472979.00 ,121.2030807,31.28960918,6,6182,41235,18,4,-77,6182,44757,15,4,-83,6182,13394,20,4,-73,6182,40789,15,4,-83,6188,27393,16,4,-81,0,-1,16,4,-81,,,,,
460016291512177.00 ,1509179475138.00 ,121.2031531,31.28953304,6,6182,41235,18,4,-77,6182,44757,15,4,-83,6182,13394,20,4,-73,6182,40789,14,4,-85,6188,27393,16,4,-81,6182,13393,17,4,-79,,,,,
460016291512177.00 ,1509179477287.00 ,121.2033296,31.28944688,6,6182,41235,17,4,-79,6182,44757,15,4,-83,6182,13394,21,4,-71,6188,27393,16,4,-81,6182,13393,17,4,-79,6182,44754,15,4,-83,,,,,
460016291512177.00 ,1509179479158.00 ,121.2034659,31.28935656,6,6182,41235,18,4,-77,6182,44757,16,4,-81,6182,13394,21,4,-71,6188,27393,17,4,-79,6182,13393,17,4,-79,6182,44754,15,4,-83,,,,,
460016291512177.00 ,1509179481314.00 ,121.2034659,31.28935656,6,6182,41235,19,4,-75,6182,44757,16,4,-81,6182,13394,22,4,-69,6188,27393,17,4,-79,6182,13393,17,4,-79,6182,44754,15,4,-83,,,,,
460016291512177.00 ,1509179483449.00 ,121.2035763,31.28921428,6,6182,41235,19,4,-75,6182,44757,17,4,-79,6182,13394,22,4,-69,6188,27393,18,4,-77,6182,13393,17,4,-79,6182,44754,15,4,-83,,,,,
460016291512177.00 ,1509179485603.00 ,121.2036951,31.28911612,7,6182,41235,20,4,-73,6182,44757,17,4,-79,6182,13394,22,4,-69,6188,27393,18,4,-77,6182,13393,17,4,-79,6182,44754,15,4,-83,6182,13698,15,4,-83
460016291512177.00 ,1509179487484.00 ,121.2037477,31.28903512,7,6182,41235,20,4,-73,6182,44757,17,4,-79,6182,13394,22,4,-69,6188,27393,18,4,-77,6182,13393,17,4,-79,6182,44754,15,4,-83,6182,13698,15,4,-83
460016291512177.00 ,1509179489632.00 ,121.2038583,31.28894821,7,6182,41235,20,4,-73,6182,44757,17,4,-79,6182,13394,22,4,-69,6188,27393,18,4,-77,6182,13393,17,4,-79,6182,13698,15,4,-83,6182,44758,15,4,-83
460016291512177.00 ,1509179491790.00 ,121.2039367,31.28884557,7,6182,41235,20,4,-73,6182,44757,17,4,-79,6182,13394,22,4,-69,6188,27393,17,4,-79,6182,13393,18,4,-77,6182,13698,15,4,-83,6182,44758,15,4,-83
460016291512177.00 ,1509179493665.00 ,121.2040855,31.28876187,7,6182,41235,20,4,-73,6182,44757,18,4,-77,6182,13394,22,4,-69,6188,27393,17,4,-79,6182,13393,18,4,-77,6182,13698,14,4,-85,6182,44758,15,4,-83
460016291512177.00 ,1509179495821.00 ,121.2042423,31.28868121,7,6182,41235,21,4,-71,6182,44757,18,4,-77,6182,13394,22,4,-69,6188,27393,16,4,-81,6182,13393,17,4,-79,6182,13698,14,4,-85,6182,44758,15,4,-83
460016291512177.00 ,1509179497952.00 ,121.2043716,31.28857604,6,6182,41235,20,4,-73,6182,44757,18,4,-77,6182,13394,23,4,-67,6188,27393,16,4,-81,6182,13393,17,4,-79,6182,44758,15,4,-83,,,,,
460016291512177.00 ,1509179499868.00 ,121.2044069,31.2885266,6,6182,41235,19,4,-75,6182,44757,19,4,-75,6182,13394,23,4,-67,6188,27393,16,4,-81,6182,13393,17,4,-79,6182,13395,15,4,-83,,,,,
460016291512177.00 ,1509179501981.00 ,121.2044986,31.28845713,6,6182,41235,18,4,-77,6182,44757,19,4,-75,6182,13394,23,4,-67,6188,27393,16,4,-81,6182,13393,17,4,-79,6182,13395,15,4,-83,,,,,
460016291512177.00 ,1509179504136.00 ,121.2045458,31.28835534,6,6182,41235,20,4,-73,6182,44757,19,4,-75,6182,13394,22,4,-69,6188,27393,16,4,-81,6182,13393,16,4,-81,6182,13395,15,4,-83,,,,,
460016291512177.00 ,1509179506290.00 ,121.2045334,31.28829553,6,6182,41235,22,4,-69,6182,44757,19,4,-75,6182,13394,22,4,-69,6188,27393,18,4,-77,6182,13393,16,4,-81,6182,13395,15,4,-83,,,,,
460016291512177.00 ,1509179508161.00 ,121.2044629,31.28823486,6,6182,41235,21,4,-71,6182,44757,20,4,-73,6182,13394,21,4,-71,6188,27393,18,4,-77,6182,13393,16,4,-81,6182,41233,16,4,-81,,,,,
460016291512177.00 ,1509179510322.00 ,121.2044629,31.28823486,6,6182,41235,19,4,-75,6182,44757,20,4,-73,6182,13394,21,4,-71,6188,27393,20,4,-73,6182,13393,16,4,-81,6182,41233,16,4,-81,,,,,
460016291512177.00 ,1509179512454.00 ,121.2043461,31.28815004,6,6182,41235,17,4,-79,6182,44757,21,4,-71,6182,13394,20,4,-73,6188,27393,20,4,-73,6182,13393,14,4,-85,6182,41233,17,4,-79,,,,,
460016291512177.00 ,1509179514349.00 ,121.2042246,31.28801781,6,6182,41235,17,4,-79,6182,44757,21,4,-71,6182,13394,20,4,-73,6188,27393,23,4,-67,6182,13393,14,4,-85,6182,41233,17,4,-79,,,,,
460016291512177.00 ,1509179516483.00 ,121.2041573,31.28794416,5,6182,41235,18,4,-77,6182,44757,22,4,-69,6182,13394,17,4,-79,6188,27393,23,4,-67,6182,41233,17,4,-79,,,,,,,,,,
